Zip,Lat,Long
11201,40.7034471, -73.9871024
11201,40.6916869, -73.979685
11201,40.6893925, -73.9847008
11201,40.6882029, -73.9895993
11201,40.688146, -73.995287
11201,40.6879989, -73.9984362
11201,40.6861936, -73.9911578
11201,40.6845526, -73.9920877
11201,40.7056637, -73.9814548
11201,40.6995508, -73.998769
11201,40.6952363, -74.0018345
11203,40.6761508, -73.9330036
11203,40.6573033, -73.9394864
11203,40.659113, -73.9445489
11203,40.6536407, -73.940238
11203,40.640887, -73.9455028
11203,40.641524, -73.9416243
11203,40.6415499, -73.9384751
11203,40.6371028, -73.9351273
11203,40.6417561, -73.935135
11203,40.6419943, -73.931292
11203,40.642285, -73.9274549
11203,40.646427, -73.9278611
11203,40.6457434, -73.932316
11203,40.6469734, -73.9382546
11203,40.6443465, -73.943876
11203,40.6486243, -73.9448274
11203,40.6501596, -73.9389962
11203,40.6499865, -73.9329328
11203,40.6502164, -73.9282257
11203,40.654339, -73.9238466
11203,40.656375, -73.9267616
11203,40.6543124, -73.9297309
11203,40.6541803, -73.9334039
11203,40.6536754, -73.9366498
11203,40.6604744, -73.9384588
11203,40.6606478, -73.9357059
11203,40.6588465, -73.9310338
11203,40.6619842, -73.932935
11203,40.6611447, -73.9294816
11203,40.6375676, -73.9295091
11203,40.6487962, -73.9215837
11203,40.6504469, -73.9245581
11203,40.6446169, -73.9232797
11204,40.6217475, -73.9862364
11204,40.6181698, -73.9811393
11204,40.6213629, -73.9899931
11204,40.6198289, -73.9921391
11204,40.6166972, -73.9838448
11204,40.614995, -73.9856662
11204,40.6132884, -73.9874098
11204,40.6169171, -73.9923457
11204,40.6187285, -73.9970786
11204,40.6148678, -73.9974816
11204,40.6126303, -73.9903254
11204,40.6104494, -73.9903619
11204,40.6092493, -73.9842021
11204,40.6106815, -73.9806847
11204,40.6100424, -73.9769277
11204,40.61313, -73.9778573
11204,40.6152315, -73.9760563
11204,40.6246552, -73.978399
11204,40.6214965, -73.9806533
11204,40.625589, -73.9867507
11204,40.6270361, -73.9841274
11204,40.6286836, -73.9823658
11204,40.6305694, -73.9805808
11204,40.6333983, -73.9788744
11205,40.6949933, -73.9780959
11205,40.6877689, -73.9723701
11205,40.691376, -73.9714779
11205,40.6947866, -73.9741567
11205,40.6946579, -73.9706403
11205,40.6952427, -73.9644277
11205,40.6912794, -73.9626407
11205,40.6914102, -73.9674997
11205,40.6970856, -73.9719259
11205,40.6922221, -73.9538035
11205,40.6967384, -73.9567404
11206,40.6926218, -73.9503365
11206,40.6973919, -73.9512862
11206,40.6982179, -73.9473443
11206,40.6949673, -73.9462243
11206,40.6969655, -73.9451536
11206,40.6923989, -73.9457142
11206,40.6952563, -73.9404379
11206,40.6994266, -73.9420913
11206,40.6974508, -73.940885
11206,40.6956353, -73.9354275
11206,40.6994385, -73.9372349
11206,40.699795, -73.933655
11206,40.7014484, -73.9309587
11206,40.7078399, -73.9363455
11206,40.7029206, -73.9392589
11206,40.7035729, -73.9440999
11206,40.706879, -73.9411085
11206,40.708052, -73.9449451
11206,40.7014096, -73.9470079
11206,40.7032772, -73.9505646
11206,40.7075596, -73.9485791
11206,40.7012477, -73.9550826
11206,40.7002355, -73.9533018
11207,40.6815084, -73.9572531
11207,40.686459, -73.9127405
11207,40.6845226, -73.9082094
11207,40.681589, -73.9051763
11207,40.6842987, -73.9012071
11207,40.6878787, -73.9071509
11207,40.6898146, -73.91062
11207,40.6615039, -73.9164852
11207,40.6469841, -73.8997658
11207,40.6574021, -73.8887862
11207,40.6573142, -73.8842981
11207,40.6605666, -73.8813618
11207,40.6637279, -73.8859223
11207,40.6660037, -73.8871536
11207,40.6648986, -73.8931118
11207,40.6617411, -73.8921088
11207,40.6621721, -73.8964707
11207,40.6612884, -73.8988885
11207,40.6677793, -73.8996082
11207,40.679002, -73.9010285
11207,40.6824799, -73.8912207
11207,40.6728096, -73.8985527
11207,40.6792066, -73.8923418
11207,40.6739223, -73.8865224
11207,40.6732693, -73.8909301
11207,40.6683267, -73.8958947
11207,40.6688809, -73.8921624
11207,40.6694195, -73.8885305
11207,40.6699381, -73.8850349
11207,40.6776, -73.886181
11207,40.6808117, -73.8875148
11207,40.6763145, -73.8943861
11208,40.6588417, -73.8759589
11208,40.6638632, -73.8756883
11208,40.6687567, -73.876018
11208,40.6666275, -73.8805197
11208,40.6705099, -73.8811822
11208,40.6745628, -73.8822051
11208,40.6789908, -73.882516
11208,40.6827365, -73.8837649
11208,40.6828584, -73.8797862
11208,40.6847798, -73.8768792
11208,40.686235, -73.8744475
11208,40.6816514, -73.8742881
11208,40.6894826, -73.8777419
11208,40.6879085, -73.8718976
11208,40.6886646, -73.869002
11208,40.6843041, -73.86941
11208,40.6814659, -73.867781
11208,40.6790411, -73.8659138
11208,40.6790596, -73.8716311
11208,40.6771101, -73.8781574
11208,40.6725527, -73.8770602
11208,40.6758956, -73.8731634
11208,40.6748774, -73.8672723
11208,40.6763414, -73.864364
11208,40.6709738, -73.8684517
11208,40.6715379, -73.8647469
11208,40.6716653, -73.8612583
11208,40.6700908, -73.8722448
11208,40.6674943, -73.8651792
11208,40.6637638, -73.8628672
11209,40.6404176, -74.0334392
11209,40.6346861, -74.0308979
11209,40.6344225, -74.0357544
11209,40.6310418, -74.03732
11209,40.6269928, -74.0363209
11209,40.6242299, -74.0407575
11209,40.6216089, -74.0382101
11209,40.6199915, -74.0399196
11209,40.6167865, -74.0394733
11209,40.6150045, -74.0376412
11209,40.6127383, -74.0357394
11209,40.6190887, -74.0321884
11209,40.6220831, -74.0316042
11209,40.624911, -74.0304459
11209,40.6289253, -74.0288094
11209,40.6321309, -74.0274985
11209,40.6351749, -74.0262304
11209,40.6325873, -74.0213843
11209,40.6295241, -74.0202705
11209,40.6268984, -74.0225939
11209,40.6243111, -74.0255174
11209,40.6225046, -74.0224901
11209,40.6189797, -74.0268721
11209,40.6132236, -74.0313837
11209,40.6067615, -74.0301151
11210,40.6131411, -73.9531238
11210,40.6278153, -73.9374778
11210,40.6240356, -73.9357989
11210,40.6224095, -73.9390773
11210,40.6273942, -73.9412567
11210,40.6269944, -73.9449753
11210,40.6223292, -73.9431173
11210,40.6186094, -73.942635
11210,40.6218931, -73.9468957
11210,40.6265678, -73.948766
11210,40.6261531, -73.9525462
11210,40.6214738, -73.9507115
11210,40.6168562, -73.9479894
11210,40.6164751, -73.9519619
11210,40.6213569, -73.9547885
11210,40.6257185, -73.9564859
11210,40.6331871, -73.956842
11210,40.6361361, -73.9538295
11210,40.6316094, -73.953177
11210,40.63168, -73.947607
11210,40.6309255, -73.9411361
11210,40.6344979, -73.9391486
11210,40.6378537, -73.9414429
11210,40.6342624, -73.9429558
11210,40.6341973, -73.9479551
11210,40.6346388, -73.9461359
11210,40.6374228, -73.9503076
11210,40.6375276, -73.9466941
11211,40.7171351, -73.9303436
11211,40.7182181, -73.9421366
11211,40.7138604, -73.9384989
11211,40.710001, -73.9419334
11211,40.7123628, -73.9433572
11211,40.7162166, -73.944594
11211,40.715735, -73.9489203
11211,40.7122018, -73.9474623
11211,40.7117914, -73.9521631
11211,40.7191277, -73.9505297
11211,40.7206502, -73.9545002
11211,40.7157159, -73.9551571
11211,40.7116633, -73.958807
11211,40.7088833, -73.9599784
11211,40.7084001, -73.9536948
11211,40.7058715, -73.9545059
11211,40.7037667, -73.95736
11211,40.7061438, -73.9612198
11211,40.7026477, -73.9625584
11211,40.7164576, -73.9592358
11211,40.7235304, -73.9429338
11212,40.6604945, -73.9259817
11212,40.6622281, -73.9245506
11212,40.657488, -73.9206765
11212,40.6539409, -73.9180852
11212,40.6569877, -73.9154892
11212,40.6632821, -73.9219229
11212,40.6580074, -73.9124095
11212,40.6627861, -73.9137077
11212,40.666247, -73.9198123
11212,40.6675531, -73.9150074
11212,40.6701302, -73.9088595
11212,40.6713226, -73.9047719
11212,40.6657515, -73.9034065
11212,40.665129, -73.9076346
11212,40.6591038, -73.9091012
11212,40.6616527, -73.9045855
11212,40.6585644, -73.9029876
11212,40.6552406, -73.9063497
11212,40.6669331, -73.9114794
11213,40.6787956, -73.9369686
11213,40.6764778, -73.9389551
11213,40.6641581, -73.9420073
11213,40.6658373, -73.9425262
11213,40.6675941, -73.9423885
11213,40.6698766, -73.9421669
11213,40.6689279, -73.9421957
11213,40.6712119, -73.9420151
11213,40.6735662, -73.9445868
11213,40.6735031, -73.9388376
11213,40.6732278, -73.9336926
11213,40.6726583, -73.9279722
11213,40.67006, -73.9296091
11213,40.6669397, -73.9299051
11213,40.6702121, -73.932378
11213,40.6670911, -73.9326744
11213,40.6703627, -73.9351464
11213,40.6672418, -73.9354395
11213,40.664405, -73.9334722
11213,40.6699092, -73.9268403
11213,40.6668626, -73.9268464
11214,40.6035123, -74.012107
11214,40.6019273, -74.0088041
11214,40.6069686, -74.0047234
11214,40.6083001, -74.0071511
11214,40.6124597, -74.0026813
11214,40.6058611, -73.989985
11214,40.6081765, -73.9927384
11214,40.6109494, -73.995292
11214,40.6108964, -73.999489
11214,40.6068585, -74.0012211
11214,40.6011057, -74.0073298
11214,40.60025, -74.0054401
11214,40.6056742, -73.9989428
11214,40.5987718, -74.0019271
11214,40.6045113, -73.9965623
11214,40.6031741, -73.9943478
11214,40.5972459, -74.0007128
11214,40.5942315, -74.0005814
11214,40.6009574, -73.9930188
11214,40.6008233, -73.9879075
11214,40.5974031, -73.9887444
11214,40.5957121, -73.990647
11214,40.5911556, -73.9861335
11215,40.6685626, -73.9933107
11215,40.677193, -73.9878271
11215,40.6730061, -73.9946109
11215,40.671479, -73.991049
11215,40.6751824, -73.9813092
11215,40.672811, -73.9833133
11215,40.6703973, -73.9853274
11215,40.6679862, -73.9873365
11215,40.6661833, -73.9888407
11215,40.6648134, -73.9898324
11215,40.6636266, -73.9926558
11215,40.6598558, -73.989672
11215,40.6638862, -73.9840883
11215,40.6618001, -73.9856502
11215,40.665689, -73.9825855
11215,40.6681002, -73.9805759
11215,40.6705136, -73.9785613
11215,40.6730524, -73.9764165
11215,40.6699761, -73.9740401
11215,40.6642969, -73.9787754
11215,40.6592927, -73.9812838
11215,40.6569638, -73.9768619
11216,40.6719738, -73.9552592
11216,40.676167, -73.9543559
11216,40.6874555, -73.952856
11216,40.682881, -73.9519012
11216,40.6794431, -73.9492698
11216,40.6829833, -73.9483904
11216,40.6878546, -73.9493878
11216,40.6812827, -73.9433173
11216,40.6765714, -73.9443029
11216,40.6769132, -73.9499243
11216,40.6738669, -73.9501241
11216,40.671193, -73.9503749
11217,40.6885112, -73.9781063
11217,40.6853252, -73.9761803
11217,40.6849013, -73.980824
11217,40.6865996, -73.9850538
11217,40.683021, -73.9861157
11217,40.6817476, -73.9828507
11217,40.6816216, -73.9786547
11217,40.6809277, -73.9760597
11217,40.6777175, -73.9796019
11217,40.6751934, -73.9730667
11217,40.6798885, -73.9731895
11218,40.6591256, -73.9697734
11218,40.641984, -73.9863474
11218,40.6391243, -73.9815297
11218,40.637816, -73.9842809
11218,40.6342861, -73.9736271
11218,40.6389191, -73.9784252
11218,40.6404769, -73.9762086
11218,40.6408996, -73.9702106
11218,40.642966, -73.9738254
11218,40.643687, -73.9804383
11218,40.6454295, -73.9826813
11218,40.6490033, -73.9778206
11218,40.6465962, -73.9764973
11218,40.6535104, -73.9752845
11218,40.6499201, -73.9737386
11218,40.6466552, -73.9731444
11218,40.6364701, -73.9666776
11218,40.6546407, -73.9812779
11218,40.6439736, -73.9671841
11219,40.6445789, -73.9927738
11219,40.6422528, -73.9956749
11219,40.6394233, -73.9992118
11219,40.6358731, -74.0036488
11219,40.6284585, -73.9989281
11219,40.6258369, -74.0011077
11219,40.627626, -74.0081561
11219,40.6294745, -74.0058501
11219,40.6316104, -74.0031816
11219,40.6327947, -73.9997692
11219,40.6343541, -73.9978229
11219,40.6361633, -73.9955594
11219,40.6382394, -73.9929635
11219,40.6405156, -73.9903118
11219,40.6360999, -73.9862206
11219,40.6338712, -73.9879406
11219,40.6321905, -73.9896876
11219,40.6305112, -73.9914376
11219,40.6288316, -73.9931862
11219,40.6258678, -73.9928098
11219,40.6236257, -73.9958382
11220,40.643698, -74.026736
11220,40.6480407, -74.0159276
11220,40.6434585, -74.0216933
11220,40.6388788, -74.0289766
11220,40.6381971, -74.0242975
11220,40.6402978, -74.0204135
11220,40.6418552, -74.0170288
11220,40.6440836, -74.0146698
11220,40.6463204, -74.012337
11220,40.6485749, -74.0100168
11220,40.6440222, -74.0024807
11220,40.6426913, -74.000278
11220,40.6460153, -74.0057847
11220,40.6437764, -74.0081153
11220,40.6415355, -74.0104457
11220,40.6392844, -74.0127872
11220,40.6372888, -74.0094827
11220,40.6359594, -74.0072805
11220,40.6395396, -74.0071422
11220,40.6382102, -74.0049387
11220,40.6417811, -74.0048117
11220,40.6404508, -74.0026095
11220,40.6351044, -74.0114899
11220,40.6327817, -74.0117295
11220,40.638166, -74.0175772
11220,40.634819, -74.0190415
11220,40.6308009, -74.0133027
11221,40.6894684, -73.9451314
11221,40.6869045, -73.9446206
11221,40.6839731, -73.9440382
11221,40.6838975, -73.9381789
11221,40.6868289, -73.9387604
11221,40.6897594, -73.9393446
11221,40.6926888, -73.9399286
11221,40.6930514, -73.9330041
11221,40.6904272, -73.933541
11221,40.6874968, -73.9329582
11221,40.6876199, -73.9215167
11221,40.6874554, -73.9267891
11221,40.6905393, -73.9277496
11221,40.695628, -73.9300045
11221,40.6929683, -73.9247375
11221,40.6889485, -73.91914
11221,40.6902355, -73.9175528
11221,40.6919502, -73.9143896
11221,40.6953233, -73.9210331
11221,40.6970292, -73.9240384
11221,40.699002, -73.9272884
11222,40.7197735, -73.9379665
11222,40.7209087, -73.9468832
11222,40.7262636, -73.9568789
11222,40.7340584, -73.9572128
11222,40.7366538, -73.9587876
11222,40.730219, -73.957763
11222,40.7237664, -73.9523673
11222,40.7247837, -73.9476188
11222,40.7280487, -73.94883
11222,40.7321052, -73.9532306
11222,40.7351703, -73.9511757
11222,40.732829, -73.9472828
11222,40.7283712, -73.9435539
11222,40.7300381, -73.940543
11222,40.7259963, -73.9383333
11222,40.7329298, -73.9631748
11223,40.5865515, -73.9795108
11223,40.5808793, -73.9697027
11223,40.5879978, -73.967755
11223,40.586788, -73.9720026
11223,40.591525, -73.9814805
11223,40.5923495, -73.9751085
11223,40.5929248, -73.9692516
11223,40.5929692, -73.9644265
11223,40.5958499, -73.9630396
11223,40.598493, -73.9650691
11223,40.5973496, -73.9697067
11223,40.5954468, -73.9755124
11223,40.5978088, -73.9761352
11223,40.5960009, -73.9827234
11223,40.6021856, -73.9854194
11223,40.6005116, -73.9823218
11223,40.6012012, -73.9791341
11223,40.6009797, -73.9754514
11223,40.6041574, -73.9741916
11223,40.6017065, -73.9710654
11223,40.6024233, -73.9679363
11223,40.6024112, -73.9634864
11223,40.6054, -73.9648516
11223,40.6092377, -73.9643322
11223,40.6068705, -73.9699923
11223,40.6067484, -73.9760483
11223,40.605675, -73.9801891
11224,40.5902839, -73.9965003
11224,40.5871933, -73.996335
11224,40.5843103, -73.9940978
11224,40.5765295, -73.9882115
11224,40.5763672, -73.9976846
11224,40.5801785, -73.9994354
11224,40.5759997, -74.0084907
11224,40.5723223, -73.9964764
11224,40.5741077, -73.9968627
11224,40.581212, -73.9833628
11224,40.5775623, -73.9789488
11224,40.573212, -73.9807254
11224,40.580133, -73.9726148
11224,40.5778298, -73.9702043
11224,40.6381109, -73.9730323
11225,40.6683548, -73.9604674
11225,40.692513, -73.9577849
11225,40.6668852, -73.9493978
11225,40.6668692, -73.9521834
11225,40.6665474, -73.9550744
11225,40.6672983, -73.9577655
11225,40.6626465, -73.9587961
11225,40.6632636, -73.9484196
11225,40.6565964, -73.9582723
11225,40.6600109, -73.9587186
11225,40.6579906, -73.9613711
11225,40.660686, -73.9537667
11225,40.6576399, -73.9534407
11225,40.6589744, -73.9489902
11225,40.661659, -73.9438615
11226,40.6512352, -73.9607363
11226,40.6539087, -73.9606235
11226,40.652835, -73.963573
11226,40.6461218, -73.9597677
11226,40.6487514, -73.9603672
11226,40.6465522, -73.9633627
11226,40.6427917, -73.9614284
11226,40.6386226, -73.9567106
11226,40.641613, -73.9581408
11226,40.6379909, -73.9607951
11226,40.6374454, -73.9641874
11226,40.641499, -73.9554599
11226,40.6407206, -73.9528265
11226,40.6446151, -73.956409
11226,40.6449143, -73.9534011
11226,40.6486053, -73.955286
11226,40.6527603, -73.9576551
11226,40.6535296, -73.9442053
11226,40.6530923, -73.9479752
11226,40.653453, -73.9513097
11226,40.6532888, -73.9544282
11226,40.6488474, -73.9493577
11226,40.6450647, -73.9489732
11226,40.640991, -73.9496047
11228,40.6279744, -74.0156708
11228,40.6207782, -74.0196779
11228,40.6167077, -74.012961
11228,40.6153783, -74.0107586
11228,40.6145072, -74.0244665
11228,40.6111789, -74.0189191
11228,40.6187031, -74.0162624
11228,40.6101331, -74.012634
11228,40.6088822, -74.0103463
11228,40.6137054, -74.0071446
11228,40.6156439, -74.0051063
11228,40.6174779, -74.00274
11228,40.621038, -74.0003857
11228,40.6234234, -74.004185
11228,40.6193594, -74.0066177
11228,40.620689, -74.0088197
11228,40.62202, -74.0110215
11228,40.6233502, -74.0132239
11228,40.6248807, -74.0154509
11228,40.6259761, -74.0097676
11229,40.6092526, -73.9483771
11229,40.6087339, -73.9523174
11229,40.6083096, -73.9562588
11229,40.6078701, -73.9600716
11229,40.6031608, -73.9594057
11229,40.6036536, -73.9553779
11229,40.6040855, -73.9514358
11229,40.6045181, -73.9475034
11229,40.6069158, -73.9433735
11229,40.6028525, -73.9414035
11229,40.6026717, -73.9378185
11229,40.5992668, -73.9368826
11229,40.5963688, -73.9382159
11229,40.6011498, -73.9443385
11229,40.5998731, -73.947571
11229,40.5994398, -73.9515127
11229,40.5990067, -73.9554539
11229,40.5985399, -73.9592618
11229,40.5940748, -73.9586719
11229,40.594564, -73.9546136
11229,40.5946146, -73.9430181
11229,40.5952707, -73.9481901
11229,40.589588, -73.9273296
11229,40.5997604, -73.9315683
11229,40.608074, -73.9403
11229,40.6121974, -73.9463939
11230,40.6103302, -73.9710945
11230,40.6130385, -73.970977
11230,40.6123965, -73.9655936
11230,40.6157674, -73.969322
11230,40.6181291, -73.9732311
11230,40.621693, -73.9728834
11230,40.6201742, -73.9681621
11230,40.6186826, -73.9650025
11230,40.626163, -73.9666205
11230,40.6257017, -73.9690061
11230,40.632163, -73.965733
11230,40.6276229, -73.9735164
11230,40.6245853, -73.974228
11230,40.6302931, -73.9744922
11230,40.6332088, -73.9695313
11230,40.6489784, -73.9668581
11230,40.6308472, -73.9626086
11230,40.6273634, -73.9637344
11230,40.6262195, -73.9602546
11230,40.6225826, -73.9628302
11230,40.6181982, -73.956835
11230,40.6128027, -73.960979
11230,40.6132196, -73.9571904
11230,40.6319262, -73.9586448
11230,40.6188042, -73.9608017
11231,40.6883662, -74.0018662
11231,40.683495, -74.0034808
11231,40.6747869, -74.0148156
11231,40.6735148, -74.0087194
11231,40.6811528, -74.0100885
11231,40.6794028, -74.0061193
11231,40.6819491, -74.0013351
11231,40.6790828, -73.9994592
11231,40.6841758, -73.9972232
11231,40.6812953, -73.9920163
11231,40.6770204, -73.9952231
11231,40.675857, -74.0064716
11232,40.6532475, -74.0110678
11232,40.6650413, -74.0002945
11232,40.6586884, -74.0097172
11232,40.6514499, -74.0191007
11232,40.6508179, -74.0076889
11232,40.6538976, -74.0044859
11232,40.6479769, -74.0037438
11232,40.6502102, -74.0014031
11232,40.6479217, -73.9983817
11232,40.6465865, -73.9962083
11232,40.6459823, -74.0004393
11232,40.6446517, -73.9982381
11232,40.6583907, -73.9998245
11232,40.6613672, -73.9949634
11232,40.6521348, -73.9902393
11233,40.6810841, -73.9374383
11233,40.684566, -73.9323759
11233,40.6812727, -73.9316176
11233,40.6781448, -73.9257979
11233,40.6776216, -73.916228
11233,40.6751161, -73.9179373
11233,40.675583, -73.9262196
11233,40.670433, -73.9238643
11233,40.6695658, -73.9199592
11233,40.6721757, -73.9169925
11233,40.6750312, -73.9115136
11233,40.6747259, -73.9075432
11233,40.6775646, -73.904613
11233,40.67965, -73.9092283
11233,40.6802873, -73.9138395
11233,40.6839488, -73.9152154
11233,40.6840882, -73.9201875
11233,40.6804989, -73.9193657
11233,40.6810478, -73.9254263
11233,40.6845246, -73.9262056
11234,40.6056457, -73.9843266
11234,40.6099355, -73.9361435
11234,40.6109971, -73.9402463
11234,40.6137965, -73.9424791
11234,40.6159147, -73.9395351
11234,40.6176898, -73.9364602
11234,40.6199785, -73.9336466
11234,40.614762, -73.9300726
11234,40.6129487, -73.9318078
11234,40.6130109, -73.9349822
11234,40.6080828, -73.9312005
11234,40.6090466, -73.92808
11234,40.6093052, -73.924372
11234,40.6127246, -73.9227642
11234,40.618747, -73.9278042
11234,40.6198305, -73.9302723
11234,40.624995, -73.9272011
11234,40.6261489, -73.922779
11234,40.6213764, -73.9251879
11234,40.6166469, -73.9241304
11234,40.6148226, -73.9172817
11234,40.6172158, -73.9191004
11234,40.6199654, -73.9206701
11234,40.6236755, -73.9200888
11234,40.6271699, -73.9153676
11234,40.622761, -73.9092489
11234,40.6112503, -73.9170851
11234,40.6200459, -73.9067408
11234,40.6089645, -73.9081434
11234,40.6159847, -73.9025453
11234,40.6288503, -73.9200467
11234,40.6319998, -73.9243888
11234,40.6341061, -73.9270557
11234,40.6324139, -73.9338762
11234,40.6294856, -73.9270042
11234,40.6262004, -73.9298509
11234,40.6279296, -73.9336064
11234,40.638743, -73.9229682
11234,40.6350816, -73.9207802
11235,40.5757896, -73.9655591
11235,40.5763621, -73.9612376
11235,40.578117, -73.9640009
11235,40.5801614, -73.9638638
11235,40.5828706, -73.9637676
11235,40.5878491, -73.963165
11235,40.5896217, -73.9585479
11235,40.5899909, -73.954687
11235,40.5923379, -73.9514508
11235,40.590829, -73.9470803
11235,40.5910968, -73.9400566
11235,40.5878962, -73.9362265
11235,40.5870743, -73.9456922
11235,40.5864642, -73.9561214
11235,40.5839493, -73.9490961
11235,40.5752803, -73.9555451
11235,40.5814312, -73.9586937
11235,40.5798742, -73.9557652
11235,40.5808755, -73.9493716
11235,40.5767201, -73.9428777
11235,40.5788518, -73.9460579
11235,40.5849933, -73.9355825
11235,40.5923334, -73.9344391
11236,40.6124441, -73.8940807
11236,40.6524793, -73.9117726
11236,40.649929, -73.9154075
11236,40.6489251, -73.9190149
11236,40.6362488, -73.9171451
11236,40.6389669, -73.9146325
11236,40.6355741, -73.9109186
11236,40.6408221, -73.9116859
11236,40.645927, -73.9147665
11236,40.6450267, -73.9105174
11236,40.6419501, -73.9072687
11236,40.6406399, -73.903142
11236,40.6441418, -73.9038769
11236,40.64726, -73.907353
11236,40.6509988, -73.8943666
11236,40.6465779, -73.8917896
11236,40.6449365, -73.8943196
11236,40.6430019, -73.8973153
11236,40.6393703, -73.898562
11236,40.6374035, -73.9012845
11236,40.6357597, -73.9043993
11236,40.6334438, -73.9077878
11236,40.6295432, -73.9094498
11236,40.6306493, -73.9038
11236,40.6322533, -73.9008897
11236,40.6341331, -73.8980664
11236,40.6360282, -73.894972
11236,40.6397265, -73.8936677
11236,40.6416626, -73.8906734
11236,40.643303, -73.8881409
11236,40.643853, -73.886645
11236,40.6383785, -73.8870181
11236,40.6364413, -73.8900106
11236,40.6329284, -73.8932756
11236,40.6296068, -73.8984805
11236,40.631175, -73.8897557
11236,40.6335239, -73.8862271
11236,40.6526617, -73.9016506
11237,40.6910811, -73.904613
11237,40.6937625, -73.9179179
11237,40.7036832, -73.9271913
11237,40.7017991, -73.9234556
11237,40.6996605, -73.919698
11237,40.697522, -73.915939
11237,40.695384, -73.9121802
11237,40.693245, -73.9084239
11237,40.6974716, -73.9093087
11237,40.7014228, -73.914052
11237,40.7033043, -73.9166863
11237,40.705036, -73.9196716
11237,40.7066908, -73.9226186
11237,40.7065844, -73.9289569
11237,40.7036294, -73.9097111
11238,40.6791843, -73.9700051
11238,40.6842401, -73.9713282
11238,40.6880022, -73.9667469
11238,40.6840329, -73.9669265
11238,40.6838477, -73.9633875
11238,40.6799568, -73.9648123
11238,40.6774755, -73.9657037
11238,40.6749547, -73.9666124
11238,40.6733751, -73.9632899
11238,40.6727657, -73.9590256
11238,40.6851316, -73.9567615
11238,40.6857866, -73.9608381
11238,40.6887957, -73.95749
11238,40.6773164, -73.9590603
11239,40.6255659, -73.8902597
11239,40.6332674, -73.8805974
11239,40.6492205, -73.8805957
11239,40.6458585, -73.8831084
11239,40.6542169, -73.8707183
11239,40.6468898, -73.864014
11239,40.6505075, -73.8776806
11249,40.7002979, -73.9599545
11249,40.7052376, -73.9652859
11249,40.7085259, -73.9665937
11249,40.7111707, -73.965736
11249,40.7139593, -73.9644095
11249,40.7180846, -73.9632608
11249,40.7219984, -73.9593366
11251,40.6995617, -73.9832799
11251,40.7014969, -73.9716023
11252,40.6029654, -74.0172662
11354,40.7612685, -73.8199413
11354,40.7626869, -73.8251718
11354,40.7652626, -73.83371
11354,40.7589475, -73.833256
11354,40.7685478, -73.8298124
11354,40.7757495, -73.8269712
11354,40.773539, -73.8387968
11354,40.7764062, -73.8484646
11354,40.7748158, -73.8203709
11354,40.7737697, -73.8070648
11354,40.7690541, -73.8079843
11354,40.7678382, -73.8117913
11354,40.767573, -73.8151695
11354,40.7686397, -73.8207551
11354,40.7668601, -73.8256989
11354,40.7626227, -73.8173536
11355,40.7533454, -73.824756
11355,40.7513617, -73.8293898
11355,40.7469887, -73.8273758
11355,40.7447985, -73.8308776
11355,40.7447536, -73.8197846
11355,40.7499613, -73.820228
11355,40.753948, -73.8340605
11355,40.7562617, -73.8308263
11355,40.757152, -73.8276531
11355,40.7596421, -73.8236352
11355,40.7570602, -73.8230578
11355,40.7549868, -73.8207972
11355,40.7568129, -73.8178758
11355,40.7621734, -73.8124434
11355,40.7596321, -73.8128802
11355,40.7565055, -73.8126136
11355,40.7534619, -73.8095776
11355,40.7532121, -73.8140593
11355,40.7487999, -73.8125809
11355,40.7512742, -73.8171091
11355,40.7456558, -73.8083171
11356,40.7824818, -73.844768
11356,40.7895942, -73.8534303
11356,40.7938731, -73.8429655
11356,40.7855766, -73.8413716
11357,40.792754, -73.8288779
11357,40.7949673, -73.823537
11357,40.7982603, -73.8158489
11357,40.7953927, -73.806862
11357,40.7919649, -73.7988773
11357,40.7797657, -73.7982495
11357,40.7838708, -73.8073649
11357,40.7791778, -73.8096597
11357,40.7840546, -73.8190352
11358,40.7642305, -73.7906266
11358,40.7690969, -73.7966895
11358,40.7682675, -73.8019551
11358,40.7632564, -73.8057125
11358,40.7614714, -73.7964295
11358,40.7594996, -73.7873594
11358,40.7594676, -73.8038068
11358,40.756665, -73.8065111
11358,40.7571846, -73.7996267
11358,40.7548673, -73.799471
11358,40.7497169, -73.8022591
11358,40.7519908, -73.7991748
11358,40.7510646, -73.7845234
11358,40.755138, -73.7846965
11358,40.7542091, -73.7919465
11359,40.7916054, -73.7767241
11360,40.7809101, -73.789904
11360,40.7829752, -73.7747051
11360,40.7817296, -73.7806843
11360,40.7874545, -73.7859776
11360,40.7724453, -73.789072
11360,40.7756127, -73.7704101
11361,40.7703466, -73.7773131
11361,40.7679453, -73.7864943
11361,40.7679197, -73.7626797
11361,40.766292, -73.7712453
11361,40.7654009, -73.7768169
11361,40.7641494, -73.7831519
11361,40.7568672, -73.7724538
11361,40.7532383, -73.7781467
11361,40.7594665, -73.7811007
11361,40.7612034, -73.7732141
11361,40.7614709, -73.7634353
11362,40.7648758, -73.8208503
11362,40.7521109, -73.7449302
11362,40.762201, -73.7397018
11362,40.7663718, -73.730825
11362,40.759314, -73.7240159
11363,40.7695769, -73.742286
11363,40.7758594, -73.7519701
11363,40.7523301, -73.7336543
11364,40.7339687, -73.7687946
